STOCK_CODE,TOTAL_STOCK,INCOMING_QTY_AVAILABLE,DUE_DATE,DISCONTINUED
988-MAUVE-165X115,0,0,,
988-MAUVE-225X155,0,0,,
988-MAUVE-280X190,0,0,,
994-ANTRACID-165X115,0,0,,
994-ANTRACID-225X155,0,0,,
994-ANTRACID-280X190,0,0,,
994-ANTRACID-320X230,0,0,,
994-MUSH-165X115,0,0,,
994-MUSH-225X155,0,0,,
994-MUSH-290X180,0,0,,
994-MUSH-320X230,0,0,,
994-RED-165X115,0,0,,
994-RED-225X155,0,0,,
994-RED-280X190,0,0,,
994-RED-320X230,0,0,,
994-TAUPE-165X115,0,0,,
994-TAUPE-225X155,0,0,,
994-TAUPE-280X190,0,0,,
994-TAUPE-320X230,0,0,,
994-WHITE-165X115,0,0,,
994-WHITE-225X155,0,0,,
994-WHITE-280X190,0,0,,
994-WHITE-320X230,0,0,,
ABI-CHE-BLUE-280X190,0,0,,
ABI-DIA-BEI-225X155,0,0,,
ABO-CHE-120X20,70,0,,
ABO-CHE-BEI-225X155,18,0,,Y
ABO-CHE-BEI-280X190,0,0,,Y
ABO-CHE-BEI-320X230,0,0,,Y
ABO-CHE-BLA-225X155,21,8,12/08/2018,
ABO-CHE-BLA-280X190,18,8,12/08/2018,
ABO-CHE-BLA-320X230,0,20,12/08/2018,
ABO-CHE-BLUE-225X155,40,0,,
ABO-CHE-BLUE-280X190,31,0,,
ABO-CHE-BLUE-320X230,2,0,,
ABO-CHE-CHO-225X155,8,0,,Y
ABO-CHE-CHO-280X190,7,0,,Y
ABO-CHE-CHO-320X230,0,0,,Y
ABO-CHE-GREY-225X155,10,12,12/08/2018,
ABO-CHE-GREY-280X190,16,12,12/08/2018,
ABO-CHE-GREY-320X230,14,0,,
ABO-CHE-GRN-225X155,31,0,,
ABO-CHE-GRN-280X190,23,0,,
ABO-CHE-GRN-320X230,20,0,,
ABO-CHE-PINK-225X155,59,0,,Y
ABO-CHE-PINK-280X190,27,0,,Y
ABO-CHE-PINK-320X230,8,0,,Y
ABO-CHE-PUR-225X155,11,0,,Y
ABO-CHE-PUR-280X190,4,0,,Y
ABO-CHE-PUR-320X230,8,0,,Y
ABO-CHE-RED-225X155,23,0,,
ABO-CHE-RED-280X190,17,0,,
ABO-CHE-RED-320X230,8,0,,
ABO-CHE-YEL-225X155,42,0,,Y
ABO-CHE-YEL-280X190,17,0,,Y
ABO-CHE-YEL-320X230,3,0,,Y
ABO-DIA-120X20,66,0,,
ABO-DIA-BEI-225X155,16,21,12/08/2018,
ABO-DIA-BEI-280X190,0,16,12/08/2018,
ABO-DIA-BEI-320X230,0,12,12/08/2018,
ABO-DIA-BLA-225X155,28,16,12/08/2018,
ABO-DIA-BLA-280X190,6,16,12/08/2018,
ABO-DIA-BLA-320X230,1,17,12/08/2018,
ABO-DIA-BLA-350X250,0,0,,
ABO-DIA-BLUE-225X155,19,16,12/08/2018,
ABO-DIA-BLUE-280X190,19,16,12/08/2018,
ABO-DIA-BLUE-320X230,9,15,12/08/2018,
ABO-DIA-CHO-225X155,1,0,,Y
ABO-DIA-CHO-280X190,0,0,,Y
ABO-DIA-CHO-320X230,0,0,,Y
ABO-DIA-GREY-225X155,11,10,12/08/2018,
ABO-DIA-GREY-280X190,17,11,12/08/2018,
ABO-DIA-GREY-320X230,8,12,12/08/2018,
ABO-DIA-GRN-225X155,0,0,,
ABO-DIA-GRN-280X190,4,0,,
ABO-DIA-GRN-320X230,1,0,,
ABO-DIA-PINK-225X155,55,0,,Y
ABO-DIA-PINK-280X190,27,0,,Y
ABO-DIA-PINK-320X230,12,0,,Y
ABO-DIA-PUR-225X155,29,0,,Y
ABO-DIA-PUR-280X190,7,0,,Y
ABO-DIA-PUR-320X230,3,0,,Y
ABO-DIA-RED-225X155,26,0,,
ABO-DIA-RED-280X190,31,0,,
ABO-DIA-RED-320X230,8,0,,
ABO-DIA-YEL-225X155,12,0,,Y
ABO-DIA-YEL-280X190,6,0,,Y
ABO-DIA-YEL-320X230,0,0,,Y
AF-0000-KAZ-256X175,0,0,,
AF-0001-KHA-150X100,0,0,,
AF-0002-TUR-380X70,0,0,,
AF-0003-KHA-150X98,0,0,,
AF-0004-KHA-148X90,0,0,,
AF-0005-KHA-144X107,0,0,,
AF-0007-KHA-144X99,0,0,,
AF-0008-KHA-151X107,0,0,,
AF-0009-KHA-144X96,0,0,,
AF-0011-KHA-150X105,0,0,,
AF-0015-CHO-154X99,0,0,,
AF-0015-KHA-185X126,0,0,,
AF-0017-KHA-400X306,0,0,,
AF-0019-KHA-290X85,0,0,,
AF-0020-KHA-180X85,0,0,,
AF-0022-KHA-390X80,0,0,,
AF-0024-CHO-151X96,0,0,,
AF-0025-CHO-185X125,0,0,,
AF-0025-KHA-193X80,0,0,,
AF-0027-CHO-100X65,0,0,,
AF-0031-CHO-305X244,0,0,,
AF-0034-CHO-196X150,0,0,,
AF-0036-CHO-300X212,0,0,,
AF-0040-JAY-307X77,0,0,,
AF-0053-CHO-320X246,0,0,,
AF-0068-CHO-160X53,0,0,,
AF-0080-CHO-301X194,0,0,,
AF-0104-CHO-150X103,0,0,,
AF-0104-CHO-150X99,0,0,,
AF-0106-CHO-300X71,0,0,,
AF-0130-CHO-265X180,0,0,,
AF-0266-CHO-131X81,0,0,,
AF-0316-CHO-100X65,0,0,,
AF-0846-CHO-361X269,0,0,,
AF-100-STEEL-150X80,0,0,,
AF-100-STEEL-170X120,0,0,,
AF-100-STEEL-230X160,0,0,,
AF-100-STEEL-290X200,0,0,,
AF-100-STEEL-300X80,0,0,,
AF-100-STEEL-90X60,0,0,,
AF-102-BLUE-120X120,0,0,,
AF-102-BLUE-150X80,0,0,,
AF-102-BLUE-170X120,0,0,,
AF-102-BLUE-230X160,0,0,,
AF-102-BLUE-290X200,0,0,,
AF-102-BLUE-300X80,2,0,,
AF-102-BLUE-330X240,0,0,,
AF-102-BLUE-90X60,0,0,,
AF-102-BLUE-90X90,0,0,,
AF-102-MAR-150X80,0,0,,
AF-102-MAR-170X120,0,0,,
AF-102-MAR-230X160,0,0,,
AF-102-MAR-290X200,0,0,,
AF-102-MAR-300X80,0,0,,
AF-102-MAR-330X240,0,0,,
AF-102-MAR-90X60,0,0,,
AF-102-MAROON-150X80,0,0,,
AF-102-MAROON-170X120,0,0,,
AF-102-MAROON-230X160,0,0,,
AF-102-MAROON-290X200,0,0,,
AF-102-MAROON-300X80,0,0,,
AF-102-MAROON-330X240,0,0,,
AF-102-MAROON-90X60,0,0,,
AF-103-BEIGE-170X120,0,0,,
AF-103-BEIGE-230X160,0,0,,
AF-103-MAROON-150X80,0,0,,
AF-103-MAROON-170X120,0,0,,
AF-103-MAROON-230X160,0,0,,
AF-103-MAROON-290X200,0,0,,
AF-111-RED-150X80,0,0,,
AF-111-RED-170X120,0,0,,
AF-111-RED-230X160,0,0,,
AF-111-RED-290X200,0,0,,
AF-111-RED-300X80,0,0,,
AF-111-RED-90X60,0,0,,
AF-113-170X120,0,0,,
AF-113-GREEN-150X80,0,0,,
AF-113-GREEN-170X120,0,0,,
AF-113-GREEN-230X160,0,0,,
AF-113-GREEN-290X200,0,0,,
AF-113-GREEN-300X80,0,0,,
AF-113-GREEN-90X60,0,0,,
AF-113-RED170X120,0,0,,
AF-113-STEEL-150X80,0,0,,
AF-113-STEEL-170X120,0,0,,
AF-113-STEEL-230X160,0,0,,
AF-113-STEEL-290X200,0,0,,
AF-114-BEIGE-170X120,0,0,,
AF-114-BEIGE-230X160,0,0,,
AF-114-BEIGE-290X200,0,0,,
AF-114-BLUE-170X120,0,0,,
AF-114-BLUE-230X160,0,0,,
AF-114-BLUE-290X200,0,0,,
AF-114-RED-170X120,0,0,,
AF-114-RED-230X160,0,0,,
AF-114-RED-290X200,0,0,,
AF-114-STEEL-170X120,0,0,,
AF-114-STEEL-230X160,0,0,,
AF-114-STEEL-290X200,0,0,,
AF-115-BEIGE-150X80,0,0,,
AF-115-BEIGE-170X120,0,0,,
AF-115-BEIGE-230X160,0,0,,
AF-115-BEIGE-290X200,0,0,,
AF-115-BEIGE300X80,0,0,,
AF-115-BEIGE-300X80,0,0,,
AF-115-BEIGE-330X240,0,0,,
AF-115-BEIGE-400X80,0,0,,
AF-115-BEIGE-90X60,0,0,,
AF-115-BLUE-150X80,0,0,,
AF-115-BLUE-170X120,0,0,,
AF-115-BLUE-230X160,0,0,,
AF-115-BLUE-290X200,0,0,,
AF-115-BLUE-300X80,0,0,,
AF-115-BLUE-330X240,0,0,,
AF-115-BLUE-400X80,0,0,,
AF-115-BLUE-90X60,0,0,,
AF-115-PURPLE-150X80,0,0,,
AF-115-PURPLE-170X120,0,0,,
AF-115-PURPLE-230X160,0,0,,
AF-115-PURPLE-290X200,0,0,,
AF-115-PURPLE-300X80,0,0,,
AF-115-PURPLE-90X60,0,0,,
AF-115-STEEL-150X80,0,0,,
AF-115-STEEL-170X120,0,0,,
AF-115-STEEL-230X160,0,0,,
AF-115-STEEL-290X200,0,0,,
AF-115-STEEL-300X80,0,0,,
AF-115-STEEL-90X60,0,0,,
AF-116-BLUE-150X80,0,0,,
AF-116-BLUE-170X120,0,0,,
AF-116-BLUE-230X160,0,0,,
AF-116-BLUE-290X200,0,0,,
AF-116-BLUE-300X80,0,0,,
AF-116-BLUE-330X240,0,0,,
AF-116-BLUE-90X60,0,0,,
AF-116-RED-150X80,0,0,,
AF-116-RED-170X120,0,0,,
AF-116-RED-230X160,0,0,,
AF-116-RED-290X200,0,0,,
AF-116-RED-90X60,0,0,,
AF-117-BLUE-150X80,0,0,,
AF-117-BLUE-170X120,0,0,,
AF-117-BLUE-230X160,0,0,,
AF-117-BLUE-290X200,1,0,,
AF-117-BLUE-90X60,0,0,,
AF-120-BEIGE150X80,0,0,,
AF-120-BEIGE-150X80,0,0,,
AF-120-BEIGE-170X120,0,0,,
AF-120-BEIGE-230X160,0,0,,
AF-120-BEIGE-290X200,0,0,,
AF-120-BEIGE-300X80,0,0,,
AF-120-BLUE-150X80,0,0,,
AF-120-BLUE-170X120,0,0,,
AF-120-BLUE-230X160,0,0,,
AF-120-BLUE-290X200,0,0,,
AF-120-BLUE-300X80,0,0,,
AF-120-CREAM-170X120,0,0,,
AF-120-CREAM-230X160,0,0,,
AF-120-GREEN-150X80,0,0,,
AF-120-GREEN-170X120,0,0,,
AF-120-GREEN-230X160,0,0,,
AF-120-GREEN-290X200,0,0,,
AF-124-BEIGE-150X80,6,0,,
AF-124-BEIGE-170X120,0,0,,
AF-124-BEIGE-230X160,0,0,,
AF-124-BEIGE-290X200,15,0,,
AF-124-BLUE-150X80,0,0,,
AF-124-BLUE-170X120,0,0,,
AF-124-BLUE-230X160,0,0,,
AF-124-BLUE-290X200,6,0,,
AF-124-BLUE-300X80,0,0,,
AF-124-GREEN-150X80,0,0,,
AF-124-GREEN-170X120,0,0,,
AF-124-GREEN-230X160,0,0,,
AF-124-GREEN-290X200,0,0,,
AF-124-GREEN-300X80,0,0,,
AF-125-BLUE-170X120,0,0,,
AF-125-BLUE-230X160,0,0,,
AF-125-BLUE-290X200,0,0,,
AF-127-RED-170X120,0,0,,
AF-127-RED-230X160,0,0,,
AF-127-RED-290X200,0,0,,
AF-129-BEIGE-170X120,0,0,,
AF-129-BEIGE-230X160,0,0,,
AF-129-BEIGE-290X200,0,0,,
AF-132-BEIGE-150X80,0,0,,
AF-132-BEIGE-170X120,0,0,,
AF-132-BEIGE-230X160,0,0,,
AF-132-BEIGE-290X200,0,0,,
AF-132-BEIGE-300X80,0,0,,
AF-132-RED-170X120,0,0,,
AF-132-RED-230X160,0,0,,
AF-132-RED-290X200,0,0,,
AF-132-RED-300X80,0,0,,
AF-138-BLUE-150X80,0,0,,
AF-138-BLUE-170X120,0,0,,
AF-138-BLUE-230X160,0,0,,
AF-138-BLUE-290X200,0,0,,
AF-140-PINK-150X80,0,0,,
AF-140-PINK-170X120,0,0,,
AF-140-PINK-230X160,0,0,,
AF-140-PINK-290X200,0,0,,
AF-142-BRO-400X80,0,0,,
AF-142-BROWN-150X80,0,0,,
AF-142-BROWN-170X120,0,0,,
AF-142-BROWN-230X160,0,0,,
AF-142-BROWN-290X200,0,0,,
AF-142-BROWN-300X80,0,0,,
AF-142-BROWN-90X60,0,0,,
AF-143-BEIGE-150X80,0,0,,
AF-143-BEIGE-170X120,0,0,,
AF-143-BEIGE-230X160,0,0,,
AF-143-BEIGE-290X200,0,0,,
AF-143-BEIGE-300X80,0,0,,
AF-200-BEIGE-150X80,0,0,,
AF-200-BEIGE-170X120,0,0,,
AF-200-BEIGE-230X160,0,0,,
AF-200-BEIGE-290X200,0,0,,
AF-200-BEIGE-90X60,0,0,,
AF-200-BLUE-150X80,0,0,,
AF-200-BLUE-170X120,0,0,,
AF-200-BLUE-230X160,0,0,,
AF-200-BLUE-290X200,0,0,,
AF-200-BRO-400X80,52,0,,
AF-200-BROWN-150X80,0,0,,
AF-200-BROWN-170X120,0,0,,
AF-200-BROWN-230X160,0,0,,
AF-200-BROWN-280X190,0,0,,
AF-200-BROWN-290X200,0,0,,
AF-200-BROWN-300X80,38,0,,
AF-200-BROWN-320X230,0,0,,
AF-200-BROWN-500X80,0,0,,
AF-200-BROWN-90X60,0,0,,
AF-201-BEIGE-170X120,0,0,,
AF-201-BEIGE-290X200,0,0,,
AF-201-BLUE-150X80,0,0,,
AF-201-BLUE-170X120,0,0,,
AF-201-BLUE-230X160,0,0,,
AF-201-BLUE-290X200,0,0,,
AF-201-BROWN-150X80,0,0,,
AF-201-BROWN-170X120,0,0,,
AF-201-BROWN-230X160,0,0,,
AF-201-BROWN-290X200,0,0,,
AF-201-BROWN-300X80,0,0,,
AF-201-BROWN-90X60,0,0,,
AF-202-BLUE-150X80,0,0,,
AF-202-BLUE-170X120,0,0,,
AF-202-BLUE-230X160,0,0,,
AF-202-BLUE-290X200,0,0,,
AF-202-BROWN-150X80,0,0,,
AF-202-BROWN-170X120,0,0,,
AF-202-BROWN-230X160,0,0,,
AF-202-BROWN-290X200,0,0,,
AF-202-CREAM-150X80,0,0,,
AF-202-CREAM-170X120,0,0,,
AF-202-CREAM-230X160,0,0,,
AF-202-CREAM-290X200,0,0,,
AF-202-GR-150X80,0,0,,
AF-202-GREEN-150X80,0,0,,
AF-202-GREEN-170X120,0,0,,
AF-202-GREEN-230X160,0,0,,
AF-202-GREEN-290X200,3,0,,
AF-203-CREAM-170X120,0,0,,
AF-203-CREAM-230X160,0,0,,
AF-203-CREAM-290X200,6,0,,
AF-204-BE-150X80,0,0,,
AF-204-BE-170X120,0,0,,
AF-204-BE-230X160,0,0,,
AF-204-BE-290X200,0,0,,
AF-204-BE-300X80,0,0,,
AF-204-BE-330X240,0,0,,
AF-204-BE-90X60,0,0,,
AF-204-BEIGE-150X80,0,0,,
AF-204-BEIGE-170X120,0,0,,
AF-204-BEIGE-230X160,0,0,,
AF-204-BEIGE-290X200,0,0,,
AF-204-BEIGE-300X80,0,0,,
AF-204-BEIGE-330X240,0,0,,
AF-204-BEIGE-90X60,0,0,,
AF-204-BRO-150X80,0,0,,
AF-204-BRO-170X120,0,0,,
AF-204-BRO-230X160,0,0,,
AF-204-BRO-290X200,0,0,,
AF-204-BRO-300X80,0,0,,
AF-204-BRO-90X60,0,0,,
AF-204-BROWN-150X80,0,0,,
AF-204-BROWN-170X120,0,0,,
AF-204-BROWN-230X160,0,0,,
AF-204-BROWN-290X200,0,0,,
AF-204-BROWN-300X80,0,0,,
AF-204-BROWN-90X60,0,0,,
AF-204-MAR-150X80,0,0,,
AF-204-MAR-170X120,0,0,,
AF-204-MAR-230X160,0,0,,
AF-204-MAR-290X200,0,0,,
AF-204-MAR-300X80,0,0,,
AF-204-MAR-90X60,0,0,,
AF-204-MAROON-150X80,0,0,,
AF-204-MAROON-170X120,0,0,,
AF-204-MAROON-230X160,0,0,,
AF-204-MAROON-290X200,0,0,,
AF-204-MAROON-300X80,0,0,,
AF-204-MAROON-90X60,0,0,,
AF-210-BEIGE-150X80,0,0,,
AF-210-BEIGE-170X120,0,0,,
AF-210-BEIGE-230X160,0,0,,
AF-210-BEIGE-290X200,0,0,,
AF-210-BEIGE-300X80,0,0,,
AF-210-BEIGE-330X240,0,0,,
AF-210-BEIGE-90X60,0,0,,
AF-210-BLUE-150X80,0,0,,
AF-210-BLUE-170X120,0,0,,
AF-210-BLUE-230X160,0,0,,
AF-210-BLUE-290X200,2,0,,
AF-210-BLUE-300X80,0,0,,
AF-210-BLUE-330X240,0,0,,
AF-210-BLUE-90X60,0,0,,
AF-210-GREY-150X80,0,0,,
AF-210-GREY-170X120,0,0,,
AF-210-GREY-230X160,0,0,,
AF-210-GREY-290X200,0,0,,
AF-210-GREY-300X80,0,0,,
AF-210-GREY-330X240,0,0,,
AF-210-GREY-90X60,0,0,,
AF-210-RED-150X80,0,0,,
AF-210-RED-170X120,0,0,,
AF-210-RED-230X160,0,0,,
AF-210-RED-290X200,0,0,,
AF-210-RED-300X80,0,0,,
AF-210-RED-330X240,0,0,,
AF-210-RED-90X60,0,0,,
AF-211-BEIGE-150X80,0,0,,
AF-211-BEIGE-170X120,0,0,,
AF-211-BEIGE-230X160,0,0,,
AF-211-BEIGE-290X200,2,0,,
AF-211-BEIGE-300X80,0,0,,
AF-211-BEIGE-330X240,0,0,,
AF-211-BEIGE-90X60,0,0,,
AF-211-BLUE-150X80,0,0,,
AF-211-BLUE-170X120,0,0,,
AF-211-BLUE-230X160,0,0,,
AF-211-BLUE-290X200,0,0,,
AF-211-BLUE-300X80,0,0,,
AF-211-BLUE-90X60,0,0,,
AF-211-GREY-150X80,0,0,,
AF-211-GREY-170X120,0,0,,
AF-211-GREY-230X160,0,0,,
AF-211-GREY-290X200,0,0,,
AF-211-GREY-300X80,0,0,,
AF-211-GREY-90X60,0,0,,
AF-211-PURPLE-150X80,0,0,,
AF-211-PURPLE-170X120,0,0,,
AF-211-PURPLE-230X160,0,0,,
AF-211-PURPLE-290X200,0,0,,
AF-211-PURPLE-300X80,0,0,,
AF-211-PURPLE-330X240,0,0,,
AF-211-PURPLE-90X60,0,0,,
AF-250AC-BRO-165X115,0,0,,
AF-250AC-BRO-225X155,0,0,,
AF-250AC-BRO-280X190,0,0,,
AF-250-BROWN-170X120,0,0,,
AF-250-BROWN-230X160,0,0,,
AF-250-BROWN-290X200,0,0,,
AF-251-BEIGE-170X120,0,0,,
AF-251-BEIGE-230X160,0,0,,
AF-251-BEIGE-290X200,0,0,,
AF-251-BLUE-170X120,0,0,,
AF-251-BLUE-230X160,0,0,,
AF-251-BLUE-290X200,0,0,,
AF-251-BROWN-170X120,0,0,,
AF-251-BROWN-230X160,0,0,,
AF-251-BROWN-290X200,0,0,,
AF-251-RED-170X120,0,0,,
AF-251-RED-230X160,0,0,,
AF-251-RED-290X200,0,0,,
AF-252AC-CRE-165X115,0,0,,
AF-252AC-CRE-225X155,0,0,,
AF-252AC-CRE-280X190,0,0,,
AF-252-BROWN-170X120,0,0,,
AF-252-BROWN-230X160,0,0,,
AF-252-BROWN-290X200,0,0,,
AF-252-CREAM-170X120,0,0,,
AF-252-CREAM-230X160,0,0,,
AF-252-CREAM-290X200,0,0,,
AF-253-BROWN-170X120,0,0,,
AF-253-BROWN-230X160,0,0,,
AF-253-BROWN-290X200,0,0,,
AFGHAN-190X150,0,0,,
AGR100-230X160,0,0,,
AGR20-230X160,0,0,,Y
AGR21,0,0,,
AGR21-230X160,0,0,,
AGR2305-230X160,0,0,,
AGR24-170X110,0,0,,Y
AGR4-230X160,0,0,,Y
AGR7-230X160,0,0,,Y
AGRA101-230X160,0,0,,
AGRA105,0,0,,
AGRA106,0,0,,
AGRA-283-310X236,0,0,,
AIDA-150X100,0,0,,Y
AINAZ BCF-150X100,0,0,,Y
AINAZ HEAT SET-150X100,0,0,,Y
AINAZ LOOP-200X120,0,0,,Y
AIRFREIGHT,0,0,,
AL-260-BROWN-165X115,0,0,,
AL-260-BROWN-225X155,0,0,,
AL-260-BROWN-280X190,0,0,,
AL-261-BROWN-165X115,0,0,,
AL-261-BROWN-225X155,0,0,,
AL-261-BROWN-280X190,0,0,,
AL-265-BEIGE-165X115,0,0,,
AL-265-BEIGE-225X155,0,0,,
AL-265-BEIGE-280X190,0,0,,
AL-265-RUST-165X115,0,0,,
AL-265-RUST-225X155,0,0,,
AL-265-RUST-280X190,0,0,,
ALF-6501-GRN-160X110,11,0,,
ALF-6501-GRN-220X150,9,0,,
ALF-6501-GRN-270X180,6,0,,
ALF-6501-GRN-320X230,0,0,,
ALF-6502-BGR-160X110,15,11,10/10/2018,
ALF-6502-BGR-220X150,13,0,,
ALF-6502-BGR-270X180,6,13,10/10/2018,
ALF-6502-BGR-320X230,14,0,,
ALF-6503-TUR-160X110,14,0,,
ALF-6503-TUR-220X150,18,48,10/10/2018,
ALF-6503-TUR-270X180,20,0,,
ALF-6503-TUR-320X230,4,11,10/10/2018,
ALF-6504-BGR-160X110,14,0,,
ALF-6504-BGR-220X150,18,0,,
ALF-6504-BGR-270X180,18,0,,
ALF-6504-BGR-320X230,21,0,,
ALF-6505-TUR-160X110,5,0,,
ALF-6505-TUR-220X150,15,0,,
ALF-6505-TUR-270X180,7,0,,
ALF-6505-TUR-320X230,6,0,,
ALF-6506-CHA-160X110,28,0,,
ALF-6506-CHA-220X150,18,0,,
ALF-6506-CHA-270X180,7,0,,
ALF-6506-CHA-320X230,27,0,,
ALF-6506-NAT-160X110,46,0,,
ALF-6506-NAT-220X150,45,0,,
ALF-6506-NAT-270X180,36,0,,
ALF-6506-NAT-320X230,23,0,,
ALF-6507-CHA-160X110,27,12,10/10/2018,
ALF-6507-CHA-220X150,17,12,10/10/2018,
ALF-6507-CHA-270X180,14,12,10/10/2018,
ALF-6507-CHA-320X230,16,10,10/10/2018,
ALF-6507-TEA-160X110,19,0,,
ALF-6507-TEA-220X150,34,0,,
ALF-6507-TEA-270X180,21,0,,
ALF-6507-TEA-320X230,20,0,,
ALF-6508-CHA-160X110,71,0,,
ALF-6508-CHA-220X150,42,0,,
ALF-6508-CHA-270X180,19,0,,
ALF-6508-CHA-320X230,6,0,,
ALF-6509-NAT-160X110,61,0,,
ALF-6509-NAT-220X150,42,0,,
ALF-6509-NAT-270X180,29,0,,
ALF-6509-NAT-320X230,21,0,,
ALF-6509-TEA-160X110,61,0,,
ALF-6509-TEA-220X150,33,0,,
ALF-6509-TEA-270X180,23,0,,
ALF-6509-TEA-320X230,25,0,,
ALF-6510-CHA-160X110,40,16,10/10/2018,
ALF-6510-CHA-220X150,14,12,10/10/2018,
ALF-6510-CHA-270X180,11,20,10/10/2018,
ALF-6510-CHA-320X230,7,24,10/10/2018,
ALF-6510-NAT-160X110,12,16,10/10/2018,
ALF-6510-NAT-220X150,23,0,,
ALF-6510-NAT-270X180,18,9,10/10/2018,
ALF-6510-NAT-320X230,10,11,10/10/2018,
ALF-6510-TEA-160X110,25,0,,
ALF-6510-TEA-220X150,64,0,,
ALF-6510-TEA-270X180,21,0,,
ALF-6510-TEA-320X230,10,0,,
ALF-6511-NAT-160X110,52,0,,
ALF-6511-NAT-220X150,36,0,,
ALF-6511-NAT-270X180,33,0,,
ALF-6511-NAT-320X230,23,1,,
ALU-120X20,23,26,21/08/2018,
ALU-BLACK-225X155,0,59,12/08/2018,
ALU-BLACK-280X190,0,31,12/08/2018,
ALU-BLACK-320X230,0,31,12/08/2018,
ALU-INDIGO-225X155,0,57,12/08/2018,
ALU-INDIGO-280X190,0,55,12/08/2018,
ALU-INDIGO-320X230,0,46,12/08/2018,
ALU-IVORY-225X155,9,40,12/08/2018,
ALU-IVORY-280X190,0,40,12/08/2018,
ALU-IVORY-320X230,0,39,12/08/2018,
ALU-ROSE-225X155,25,19,12/08/2018,
ALU-ROSE-280X190,24,0,,
ALU-ROSE-320X230,1,20,12/08/2018,
ALU-SKY-225X155,25,28,12/08/2018,
ALU-SKY-280X190,22,29,12/08/2018,
ALU-SKY-320X230,6,30,12/08/2018,
ALU-STONE-225X155,0,58,12/08/2018,
ALU-STONE-280X190,0,67,12/08/2018,
ALU-STONE-320X230,0,34,12/08/2018,
ALU-STONE-360X300,0,0,,
ALU-STONE-370X100,0,0,,
AMEX,0,0,,
ANA 259 IVORY-240X220,0,0,,
ANA-250-PAST-230X160,43,11,10/10/2018,
ANA-250-PAST-250X180,0,0,,
ANA-250-PAST-290X200,0,15,10/10/2018,
ANA-250-PAST-330X240,17,9,10/10/2018,
ANA-250-PAST-400X300,4,0,,
ANA-251-SILV-180X150,0,0,,
ANA-251-SILV-180X180,0,0,,
ANA-251-SILV-230X160,24,17,10/10/2018,
ANA-251-SILV-290X200,12,20,10/10/2018,
ANA-251-SILV-330X240,15,21,10/10/2018,
ANA-251-SILV-400X300,0,19,10/10/2018,
ANA-251-SILVER-180X150,0,0,,
ANA-251-SILVER-180X180,0,0,,
ANA-252-BLUE-230X160,16,30,10/10/2018,
ANA-252-BLUE-290X200,26,30,10/10/2018,
ANA-252-BLUE-330X240,19,18,10/10/2018,
ANA-252-BLUE-400X180,0,0,,
ANA-252-BLUE-400X300,4,15,10/10/2018,
ANA-253-IVOR-120X120,0,0,,
ANA-253-IVOR-230X160,12,0,,
ANA-253-IVOR-290X200,12,0,,
ANA-253-IVOR-330X240,9,0,,
ANA-253-IVOR-400X300,7,0,,
ANA-253-IVORY-120X120,0,0,,
ANA-253-IVORY-220X220,0,0,,
ANA-254-MIST-230X160,22,12,10/10/2018,
ANA-254-MIST-290X200,25,8,10/10/2018,
ANA-254-MIST-330X240,19,7,10/10/2018,
ANA-254-MIST-400X300,18,0,,
ANA-255-SAND-230X160,22,8,10/10/2018,
ANA-255-SAND-290X200,22,16,10/10/2018,
ANA-255-SAND-330X240,14,0,,
ANA-255-SAND-380X260,0,0,,
ANA-255-SAND-400X300,7,0,,
ANA-255-SAND-500X400,0,0,,
ANA-257-GRAN-230X160,24,0,,
ANA-257-GRAN-290X200,22,0,,
ANA-257-GRAN-330X240,13,0,,
ANA-257-GRAN-400X300,7,0,,
ANA-258-MULT-230X160,0,40,10/10/2018,
ANA-258-MULT-290X200,0,39,10/10/2018,
ANA-258-MULT-330X240,0,40,10/10/2018,
ANA-258-MULT-400X300,0,24,10/10/2018,
ANA-258-MULTI-120X120,0,0,,
ANA-258-MULTI-290X227,0,0,,
ANA-259-IVOR-230X160,8,0,,
ANA-259-IVOR-290X200,19,0,,
ANA-259-IVOR-330X240,9,0,,
ANA-259-IVOR-400X300,4,0,,
ANA-259-IVORY-227X210,0,0,,
ANA-259-IVORY-420X220,2,0,,
ANA-260-BLUE-230X160,16,0,,
ANA-260-BLUE-290X200,11,1,,
ANA-260-BLUE-330X240,11,0,,
ANA-260-BLUE-400X300,3,0,,
ANA-261-BLUE-230X160,17,0,,
ANA-261-BLUE-290X200,17,0,,
ANA-261-BLUE-330X240,14,0,,
ANA-261-BLUE-400X300,3,0,,
ANA-262-MULT-230X160,27,0,,
ANA-262-MULT-290X200,22,0,,
ANA-262-MULT-330X240,15,0,,
ANA-262-MULT-400X300,8,0,,
ANA-262-MULTI-200X200,0,0,,
ANA-264-COPP-230X160,25,0,,
ANA-264-COPP-290X200,23,0,,
ANA-264-COPP-330X240,15,0,,
ANA-264-COPP-400X300,8,0,,
ANA-264-COPPER-120X120,0,0,,
AQA-1-BLACK-170X120-71Y,0,0,,
AQA-1-BLACK-230X160-71Y,0,0,,
AQA-1-BLACK-290X200-71Y,0,0,,
AQA-1-BLACK-330X240-71Y,0,0,,
AQA-1-BROWN-170X120-71D,0,0,,
AQA-1-BROWN-230X160-71D,0,0,,
AQA-1-BROWN-290X200-71D,0,0,,
AQA-1-BROWN-330X240-71D,0,0,,
AQA-2-BLACK-170X120-77E,0,0,,
